8/4/21 22:42,8/4/21 23:31,8/4/21 23:56,8/5/21 0:43,0:49,0:25,0:47,123,170,13292,San Jose,FALSE,57.49,0,5.75,0
8/12/21 20:11,8/12/21 20:11,8/12/21 20:29,8/12/21 20:36,0:00,0:17,0:07,222,18,9876,Palo Alto,TRUE,16.82,0,0.49,0
8/12/21 18:56,8/12/21 19:14,8/12/21 19:32,8/12/21 19:53,0:17,0:17,0:21,170,88,13595,Mountain View,TRUE,109.74,0,4.76,0
8/4/21 1:02,8/4/21 1:06,8/4/21 1:24,8/4/21 1:42,0:03,0:17,0:17,205,241,4414,Mountain View,TRUE,29.9,0,1.5,0
8/9/21 2:32,8/9/21 2:36,8/9/21 2:42,8/9/21 3:02,0:03,0:06,0:20,302,90,6969,Mountain View,TRUE,20.14,0,1.01,0
8/5/21 21:58,8/5/21 22:00,8/5/21 22:24,8/5/21 22:38,0:01,0:23,0:14,215,12,4523,Palo Alto,TRUE,43.85,0,2.19,0
8/8/21 2:23,8/8/21 2:23,8/8/21 3:04,8/8/21 3:16,0:00,0:41,0:11,154,8,49992,Palo Alto,TRUE,26.12,0,1.31,0
8/12/21 20:26,8/12/21 20:28,8/12/21 20:44,8/12/21 21:10,0:02,0:15,0:26,84,5,96351,Palo Alto,TRUE,155.28,6,13.17,0
8/9/21 2:59,8/9/21 2:59,8/9/21 3:07,8/9/21 3:28,0:00,0:07,0:20,229,233,3763,Palo Alto,TRUE,23.33,0,1.17,0
8/15/21 0:40,8/15/21 0:41,8/15/21 0:54,8/15/21 1:04,0:01,0:12,0:10,156,18,8092,Palo Alto,TRUE,14.65,0,0.39,0
8/18/21 1:07,8/18/21 1:10,8/18/21 1:23,8/18/21 1:40,0:02,0:12,0:17,80,53,1638,Palo Alto,TRUE,25.52,0,0.89,0
8/1/21 23:49,8/1/21 23:52,8/2/21 0:26,8/2/21 0:49,0:02,0:34,0:22,56,27,34,Palo Alto,FALSE,34.66,0,3.95,0
8/2/21 1:13,8/2/21 1:15,8/2/21 1:32,8/2/21 1:59,0:02,0:16,0:26,105,98,793,Mountain View,TRUE,36.83,0,0,0
8/4/21 2:32,8/4/21 2:49,8/4/21 3:13,8/4/21 3:27,0:16,0:24,0:14,259,200,9995,Palo Alto,TRUE,43.79,0,2.19,0
8/14/21 1:06,8/14/21 1:08,8/14/21 2:00,8/14/21 2:06,0:01,0:52,0:05,267,76,1999,Palo Alto,FALSE,59.67,0,4.93,0
8/17/21 1:01,8/17/21 1:13,8/17/21 1:26,8/17/21 1:46,0:11,0:12,0:20,379,70,19789,Palo Alto,TRUE,28.35,0,1.02,0
8/14/21 2:49,8/14/21 3:00,8/14/21 3:06,8/14/21 3:18,0:11,0:05,0:12,262,3,98913,Palo Alto,TRUE,39.6,6,1.98,0
8/1/21 4:06,8/1/21 4:07,8/1/21 4:16,8/1/21 4:35,0:00,0:09,0:19,125,20,23548,Palo Alto,TRUE,29.76,0,2.98,0
8/1/21 3:38,8/1/21 3:38,8/1/21 3:44,8/1/21 4:11,0:00,0:05,0:27,324,20,1085,Palo Alto,TRUE,39.55,0,1.98,0
8/5/21 1:04,8/5/21 1:07,8/5/21 1:23,8/5/21 1:47,0:02,0:16,0:24,286,26,4358,Palo Alto,TRUE,13.56,0,0.68,0
8/28/21 1:50,8/28/21 2:09,8/28/21 2:40,8/28/21 3:03,0:19,0:30,0:23,84,205,118,Palo Alto,TRUE,34.11,0,1.71,0
8/4/21 4:00,8/4/21 4:01,8/4/21 4:13,8/4/21 4:42,0:00,0:12,0:28,343,303,59684,San Jose,TRUE,46.77,6,1.87,0
8/5/21 0:42,8/5/21 0:43,8/5/21 0:57,8/5/21 1:16,0:01,0:13,0:18,308,20,11084,Palo Alto,TRUE,31.99,0,1.6,0
8/5/21 23:30,8/5/21 23:41,8/5/21 23:43,8/6/21 0:14,0:11,0:02,0:30,245,341,25002,Palo Alto,FALSE,48.41,0,3.9,0
8/16/21 1:02,8/16/21 1:02,8/16/21 1:12,8/16/21 1:42,0:00,0:09,0:30,363,107,10403,Palo Alto,TRUE,43.52,0,10,0
8/5/21 0:09,8/5/21 0:12,8/5/21 0:33,8/5/21 0:55,0:02,0:21,0:22,275,324,6671,Palo Alto,TRUE,61.9,0,2.57,0
8/5/21 21:58,8/5/21 22:01,8/5/21 22:08,8/5/21 22:43,0:03,0:06,0:35,168,322,61509,San Jose,TRUE,56.09,6,2.8,0
8/2/21 19:17,8/2/21 19:26,8/2/21 19:36,8/2/21 19:51,0:08,0:09,0:15,184,43,22689,Mountain View,TRUE,38.03,0,2.94,0
8/6/21 0:39,8/6/21 1:01,8/6/21 1:46,8/6/21 2:12,0:21,0:45,0:25,97,215,61707,Mountain View,FALSE,101.48,0,10.15,0
8/14/21 2:07,8/14/21 2:12,8/14/21 2:20,8/14/21 3:05,0:05,0:07,0:45,197,9,7699,Palo Alto,TRUE,20.08,0,0.64,0
8/4/21 1:47,8/4/21 1:49,8/4/21 2:02,8/4/21 2:21,0:01,0:12,0:18,73,109,12380,Mountain View,TRUE,40.77,0,1.59,0
8/24/21 0:51,8/24/21 1:07,8/24/21 1:34,8/24/21 2:05,0:15,0:27,0:30,365,76,13265,Mountain View,TRUE,64.13,0,3.21,0
8/25/21 3:20,8/25/21 3:22,8/25/21 3:28,8/25/21 3:48,0:01,0:06,0:19,63,101,7548,Palo Alto,TRUE,49.94,0,2.5,0
8/6/21 4:00,8/6/21 4:06,8/6/21 4:13,8/6/21 4:42,0:05,0:07,0:29,276,27,62137,Palo Alto,TRUE,26.66,6,1.33,0
8/1/21 18:24,8/1/21 18:57,8/1/21 19:03,8/1/21 19:20,0:33,0:06,0:16,259,59,35116,Palo Alto,TRUE,40.64,0,3.18,0
8/1/21 19:08,8/1/21 19:28,8/1/21 19:35,8/1/21 19:56,0:19,0:07,0:20,139,34,7963,Mountain View,TRUE,19,0,0.59,0
8/3/21 23:25,8/3/21 23:56,8/4/21 0:14,8/4/21 0:28,0:30,0:18,0:13,228,140,11458,San Jose,FALSE,26.12,0,1.31,0
8/11/21 20:28,8/11/21 20:29,8/11/21 20:43,8/11/21 20:54,0:00,0:14,0:11,43,70,10301,Palo Alto,TRUE,19.63,0,2.94,0
8/12/21 21:26,8/12/21 21:30,8/12/21 21:42,8/12/21 22:05,0:03,0:11,0:22,48,233,27192,Palo Alto,TRUE,25.51,0,0.89,0
8/1/21 2:23,8/1/21 2:23,8/1/21 2:30,8/1/21 2:54,0:00,0:06,0:23,259,97,63674,Palo Alto,TRUE,54.56,6,2.23,0
8/12/21 21:33,8/12/21 21:38,8/12/21 21:47,8/12/21 22:17,0:05,0:08,0:30,125,12,96636,Palo Alto,TRUE,50.37,6,2.04,0
8/1/21 0:47,8/1/21 1:12,8/1/21 1:16,8/1/21 1:29,0:24,0:04,0:12,24,72,212,Palo Alto,TRUE,31.56,0,2,0
8/3/21 19:56,8/3/21 19:58,8/3/21 20:06,8/3/21 20:33,0:02,0:08,0:26,224,28,43377,Palo Alto,TRUE,19.54,0,1.24,0
8/4/21 18:35,8/4/21 19:23,8/4/21 19:44,8/4/21 20:02,0:47,0:21,0:17,248,306,57095,Mountain View,TRUE,47.71,0,2.39,0
8/4/21 0:49,8/4/21 1:11,8/4/21 1:26,8/4/21 1:41,0:21,0:15,0:15,73,264,1421,Mountain View,TRUE,29.38,0,1.07,0
8/2/21 1:11,8/2/21 1:21,8/2/21 1:40,8/2/21 2:08,0:09,0:18,0:27,275,215,822,Palo Alto,TRUE,52.65,0,2.14,0
8/4/21 2:00,8/4/21 2:25,8/4/21 2:58,8/4/21 3:20,0:25,0:33,0:21,99,27,8671,Palo Alto,TRUE,26.66,0,0.95,0
8/14/21 3:43,8/14/21 3:48,8/14/21 3:55,8/14/21 4:18,0:04,0:06,0:23,246,205,11825,Palo Alto,TRUE,27.64,0,2.98,0
8/12/21 21:40,8/12/21 21:43,8/12/21 21:48,8/12/21 22:03,0:03,0:04,0:15,314,12,9576,Palo Alto,TRUE,15.68,0,0.44,0
8/14/21 4:56,8/14/21 4:56,8/14/21 5:04,8/14/21 5:27,0:00,0:07,0:23,195,14,8400,Palo Alto,TRUE,14.16,0,0.37,0
8/17/21 23:59,8/18/21 0:02,8/18/21 0:14,8/18/21 0:26,0:03,0:12,0:11,168,194,15262,San Jose,TRUE,40.8,0,2.04,0
8/18/21 1:12,8/18/21 1:16,8/18/21 1:25,8/18/21 2:03,0:03,0:09,0:38,177,292,57153,San Jose,TRUE,47.86,0,2.39,0
8/2/21 3:19,8/2/21 3:21,8/2/21 3:38,8/2/21 3:57,0:01,0:16,0:19,116,121,26514,Palo Alto,TRUE,15.19,0,0.42,0
8/7/21 3:08,8/7/21 3:08,8/7/21 3:24,8/7/21 3:43,0:00,0:15,0:19,248,5,3321,Palo Alto,TRUE,64.67,0,6.47,0
8/19/21 1:29,8/19/21 1:37,8/19/21 1:49,8/19/21 2:02,0:08,0:11,0:13,168,194,11551,San Jose,TRUE,91.37,0,3.92,0
8/14/21 5:01,8/14/21 5:01,8/14/21 5:12,8/14/21 5:29,0:00,0:11,0:16,368,14,6298,Palo Alto,TRUE,27.7,6,5,0
8/13/21 1:13,8/13/21 1:34,8/13/21 1:52,8/13/21 2:33,0:21,0:18,0:41,125,70,83205,Palo Alto,TRUE,148.8,0,18.81,0
8/2/21 0:18,8/2/21 0:25,8/2/21 0:42,8/2/21 1:07,0:07,0:17,0:24,185,106,9856,Palo Alto,FALSE,30.47,0,1.12,0
8/6/21 0:35,8/6/21 0:39,8/6/21 0:40,8/6/21 0:58,0:03,0:00,0:18,141,90,14332,Mountain View,TRUE,41.13,0,5,0
8/1/21 2:52,8/1/21 2:54,8/1/21 3:21,8/1/21 3:35,0:01,0:27,0:14,262,30,70575,Palo Alto,TRUE,19.54,0,0.62,0
8/1/21 23:39,8/1/21 23:42,8/1/21 23:47,8/2/21 0:19,0:03,0:04,0:32,240,12,3795,Palo Alto,TRUE,25.52,0,1.28,0
8/5/21 19:32,8/5/21 19:33,8/5/21 20:25,8/5/21 20:41,0:01,0:51,0:16,67,211,3724,Palo Alto,TRUE,59.29,0,2.45,0
8/25/21 0:03,8/25/21 0:04,8/25/21 0:16,8/25/21 0:38,0:00,0:11,0:22,276,8,1239,Palo Alto,TRUE,34.22,0,3.42,0
8/5/21 20:04,8/5/21 20:33,8/5/21 20:40,8/5/21 20:54,0:28,0:07,0:13,125,59,16325,Palo Alto,TRUE,29.38,0,3.22,0
8/7/21 0:14,8/7/21 0:32,8/7/21 1:25,8/7/21 1:39,0:18,0:53,0:14,101,241,45860,Mountain View,FALSE,98.34,0,4.92,0
8/9/21 23:38,8/9/21 23:39,8/9/21 23:50,8/10/21 0:24,0:00,0:10,0:34,313,20,14337,Palo Alto,TRUE,41.67,0,2.08,0
8/5/21 1:32,8/5/21 1:40,8/5/21 2:29,8/5/21 2:48,0:07,0:48,0:19,168,170,71738,San Jose,TRUE,47.11,0,0,0
8/13/21 3:19,8/13/21 3:27,8/13/21 3:47,8/13/21 4:14,0:08,0:19,0:27,343,90,2768,Palo Alto,TRUE,26.01,0,1.3,15.46
8/11/21 1:15,8/11/21 1:16,8/11/21 1:33,8/11/21 1:36,0:01,0:16,0:03,362,48,8185,Palo Alto,TRUE,22.8,0,3.42,0
8/7/21 1:53,8/7/21 2:03,8/7/21 2:13,8/7/21 2:25,0:09,0:09,0:11,353,96,9206,Palo Alto,TRUE,26.66,0,1.9,0
8/9/21 0:17,8/9/21 1:23,8/9/21 1:37,8/9/21 1:53,1:05,0:14,0:15,325,53,8557,Palo Alto,FALSE,41.29,0,1.62,0
8/14/21 1:22,8/14/21 1:25,8/14/21 1:36,8/14/21 2:21,0:03,0:10,0:45,109,187,94583,San Jose,TRUE,30.36,0,2.24,0
8/11/21 3:20,8/11/21 3:21,8/11/21 3:45,8/11/21 4:19,0:01,0:23,0:34,48,241,8929,Palo Alto,TRUE,60.31,0,6.03,0
8/1/21 0:48,8/1/21 0:51,8/1/21 1:16,8/1/21 1:33,0:03,0:24,0:17,243,154,61333,San Jose,TRUE,47.22,0,7.08,0
8/2/21 3:18,8/2/21 3:19,8/2/21 3:32,8/2/21 3:51,0:00,0:13,0:19,302,111,72819,Mountain View,TRUE,47.27,0,2.36,0
8/22/21 0:22,8/22/21 0:22,8/22/21 0:48,8/22/21 1:04,0:00,0:25,0:15,97,225,11357,Mountain View,TRUE,53.8,0,2.69,0
8/6/21 0:17,8/6/21 0:18,8/6/21 0:34,8/6/21 0:53,0:00,0:16,0:19,222,53,2124,Palo Alto,TRUE,80.33,0,10.25,0
8/3/21 1:30,8/3/21 1:32,8/3/21 1:42,8/3/21 2:13,0:02,0:09,0:30,175,309,71100,San Jose,TRUE,40.9,0,2.05,0
8/2/21 19:40,8/2/21 19:42,8/2/21 19:57,8/2/21 20:10,0:02,0:14,0:13,145,220,60304,Palo Alto,TRUE,52.22,0,2.12,0
8/5/21 4:00,8/5/21 4:02,8/5/21 4:16,8/5/21 4:26,0:01,0:14,0:10,155,45,6842,Mountain View,TRUE,34.82,0,3.48,0
8/1/21 1:20,8/1/21 1:42,8/1/21 1:54,8/1/21 2:11,0:21,0:12,0:16,207,30,13098,Mountain View,TRUE,52.16,0,6.36,0
8/5/21 1:30,8/5/21 1:48,8/5/21 1:51,8/5/21 2:34,0:18,0:03,0:42,259,83,11721,Palo Alto,TRUE,79.13,0,10.08,0
8/14/21 1:25,8/14/21 1:27,8/14/21 1:38,8/14/21 1:50,0:02,0:11,0:12,243,143,75209,San Jose,TRUE,42.7,0,3.37,0
8/13/21 20:03,8/13/21 20:27,8/13/21 20:36,8/13/21 20:56,0:24,0:09,0:20,56,12,89838,Palo Alto,TRUE,22.8,6,0.77,0
8/1/21 3:14,8/1/21 3:15,8/1/21 3:28,8/1/21 3:58,0:00,0:12,0:29,317,273,74657,San Jose,TRUE,76.14,6,6.43,0
8/4/21 23:30,8/5/21 0:46,8/5/21 1:21,8/5/21 1:44,1:16,0:34,0:23,141,342,74716,Mountain View,FALSE,42.87,6,1.69,0
8/1/21 23:50,8/1/21 23:51,8/2/21 0:36,8/2/21 0:58,0:00,0:44,0:22,147,68,63823,Palo Alto,FALSE,26.12,0,0.92,0
8/4/21 18:11,8/4/21 18:11,8/4/21 18:26,8/4/21 18:44,0:00,0:14,0:18,345,9,9787,Palo Alto,TRUE,40.69,0,2.03,0
8/21/21 17:08,8/21/21 18:14,8/21/21 18:27,8/21/21 18:45,1:06,0:13,0:17,274,43,12704,Mountain View,FALSE,28.08,0,2.81,0
8/2/21 0:47,8/2/21 0:49,8/2/21 1:22,8/2/21 1:36,0:02,0:32,0:14,313,104,25002,Palo Alto,TRUE,76.09,0,9.66,0
8/1/21 0:26,8/1/21 0:39,8/1/21 1:16,8/1/21 1:31,0:13,0:36,0:14,64,77,2404,Mountain View,FALSE,42.92,0,2.15,0
8/1/21 0:42,8/1/21 0:49,8/1/21 1:16,8/1/21 1:47,0:06,0:26,0:31,312,76,8867,Palo Alto,TRUE,57.49,0,2.87,0
8/2/21 0:29,8/2/21 0:34,8/2/21 0:39,8/2/21 1:13,0:04,0:05,0:33,41,19,12034,Palo Alto,TRUE,24.43,0,0,0
8/4/21 18:13,8/4/21 18:13,8/4/21 18:37,8/4/21 18:55,0:00,0:24,0:17,56,47,51889,Palo Alto,FALSE,79.19,0,6.73,0
8/8/21 1:13,8/8/21 1:19,8/8/21 1:33,8/8/21 1:49,0:06,0:13,0:15,337,216,40233,Mountain View,TRUE,41.83,0,2.09,0
8/2/21 0:10,8/2/21 0:12,8/2/21 0:23,8/2/21 0:48,0:01,0:11,0:24,43,9,4551,Palo Alto,TRUE,44.06,0,3.5,0
8/1/21 2:19,8/1/21 2:21,8/1/21 2:42,8/1/21 2:50,0:01,0:20,0:08,274,217,75339,Mountain View,TRUE,17.96,6,1.65,0
8/3/21 1:46,8/3/21 1:48,8/3/21 1:58,8/3/21 2:31,0:01,0:10,0:33,307,63,75259,Palo Alto,TRUE,81.42,0,6.93,0
8/3/21 2:26,8/3/21 2:26,8/3/21 2:37,8/3/21 3:04,0:00,0:10,0:27,313,8,1850,Palo Alto,TRUE,23.4,0,1.17,0
8/1/21 2:42,8/1/21 2:43,8/1/21 2:50,8/1/21 3:22,0:00,0:07,0:31,314,205,75380,Palo Alto,TRUE,39.01,6,5,9.73
8/1/21 19:41,8/1/21 19:43,8/1/21 19:55,8/1/21 20:08,0:02,0:11,0:13,328,12,48744,Palo Alto,TRUE,34.27,0,1.3,0
8/2/21 2:01,8/2/21 2:02,8/2/21 2:48,8/2/21 3:25,0:00,0:46,0:37,254,8,1374,Palo Alto,TRUE,23.89,0,0.82,0
8/6/21 20:57,8/6/21 20:59,8/6/21 21:08,8/6/21 21:35,0:02,0:08,0:26,220,187,12691,San Jose,TRUE,36.88,0,1.84,0
8/1/21 3:42,8/1/21 3:43,8/1/21 3:53,8/1/21 4:16,0:00,0:10,0:22,145,28,75528,Palo Alto,TRUE,49.28,6,5.97,0
8/2/21 3:31,8/2/21 3:40,8/2/21 3:55,8/2/21 4:11,0:09,0:14,0:16,155,44,1277,Mountain View,TRUE,20.14,0,0.65,0
8/3/21 2:44,8/3/21 2:45,8/3/21 2:59,8/3/21 3:15,0:00,0:13,0:16,307,106,6802,Palo Alto,TRUE,51.62,0,4.18,0
8/9/21 0:06,8/9/21 0:08,8/9/21 0:30,8/9/21 0:40,0:01,0:22,0:10,184,221,6474,Mountain View,TRUE,19.54,0,1.24,0
8/1/21 3:58,8/1/21 3:58,8/1/21 4:07,8/1/21 4:26,0:00,0:08,0:19,325,105,5517,Palo Alto,TRUE,73.15,0,3.66,0
8/1/21 17:34,8/1/21 18:25,8/1/21 18:31,8/1/21 18:44,0:51,0:05,0:13,163,12,3051,Palo Alto,FALSE,22.26,6,0.74,0
8/1/21 17:43,8/1/21 18:24,8/1/21 18:39,8/1/21 19:08,0:40,0:15,0:28,228,222,74199,San Jose,FALSE,52.31,0,2.12,0
8/1/21 17:37,8/1/21 17:37,8/1/21 18:12,8/1/21 19:09,0:00,0:35,0:57,200,8,5107,Palo Alto,FALSE,74.3,0,6.28,22.24
8/1/21 17:42,8/1/21 18:58,8/1/21 19:07,8/1/21 19:23,1:16,0:08,0:16,139,114,14189,Mountain View,FALSE,43.36,0,4.34,0
8/1/21 18:25,8/1/21 18:30,8/1/21 18:59,8/1/21 19:40,0:05,0:29,0:40,337,112,5673,Mountain View,TRUE,208.28,0,9.02,0
8/2/21 1:51,8/2/21 2:05,8/2/21 2:21,8/2/21 2:37,0:14,0:15,0:16,262,106,1226,Palo Alto,TRUE,53.91,0,5,0
8/3/21 17:03,8/3/21 18:03,8/3/21 18:24,8/3/21 18:41,1:00,0:20,0:17,228,158,11053,San Jose,FALSE,18.72,0,2.81,0
8/1/21 20:06,8/1/21 20:08,8/1/21 20:19,8/1/21 21:00,0:02,0:11,0:41,232,175,54786,San Jose,TRUE,50.32,6,0,0
8/3/21 0:26,8/3/21 17:49,8/3/21 18:15,8/3/21 18:38,17:22,0:25,0:22,333,36,1011,Mountain View,FALSE,136.4,0,17.16,0
8/23/21 23:24,8/23/21 23:38,8/24/21 0:35,8/24/21 0:51,0:14,0:56,0:16,56,41,4490,Palo Alto,FALSE,73.43,0,3.67,0
8/1/21 23:33,8/1/21 23:35,8/1/21 23:46,8/2/21 0:11,0:01,0:11,0:24,299,207,522,Palo Alto,TRUE,65.49,0,2.73,0
8/7/21 1:11,8/7/21 1:14,8/7/21 1:22,8/7/21 1:46,0:02,0:07,0:24,345,50,653,Palo Alto,TRUE,40.2,0,4.02,0
8/2/21 0:45,8/2/21 0:54,8/2/21 1:04,8/2/21 1:47,0:08,0:09,0:42,118,322,12109,San Jose,TRUE,55.49,0,2.27,0
8/7/21 23:55,8/7/21 23:56,8/8/21 0:56,8/8/21 1:12,0:00,1:00,0:15,154,97,8000,Palo Alto,TRUE,262.94,0,11.53,0
8/12/21 22:51,8/12/21 23:30,8/12/21 23:55,8/13/21 0:11,0:39,0:25,0:15,243,187,11082,San Jose,FALSE,14.65,0,1.19,0
8/14/21 1:25,8/14/21 1:26,8/14/21 1:55,8/14/21 2:12,0:01,0:28,0:17,303,98,5196,Palo Alto,TRUE,29.87,0,3.29,0
8/2/21 1:00,8/2/21 1:02,8/2/21 1:17,8/2/21 1:50,0:02,0:15,0:33,66,8,76832,Palo Alto,TRUE,18.51,6,0.57,0
8/3/21 1:51,8/3/21 1:54,8/3/21 2:11,8/3/21 2:34,0:02,0:17,0:23,297,43,13613,Mountain View,TRUE,61.63,0,5.11,0
8/2/21 1:13,8/2/21 1:27,8/2/21 1:50,8/2/21 2:01,0:14,0:23,0:11,36,280,58866,San Jose,TRUE,49.38,0,5.97,0
8/2/21 1:21,8/2/21 1:23,8/2/21 1:49,8/2/21 2:26,0:01,0:26,0:36,125,10,12977,Palo Alto,TRUE,28.29,0,3.07,0
8/2/21 1:25,8/2/21 1:28,8/2/21 1:52,8/2/21 2:10,0:03,0:23,0:18,43,8,11960,Palo Alto,TRUE,42.87,0,1.69,0
8/2/21 1:33,8/2/21 1:41,8/2/21 1:56,8/2/21 2:21,0:08,0:14,0:24,118,148,11468,San Jose,TRUE,35.63,0,0,0
8/2/21 1:40,8/2/21 1:50,8/2/21 2:10,8/2/21 2:29,0:09,0:20,0:19,299,100,12865,Palo Alto,TRUE,40.69,0,4.78,0
8/2/21 1:44,8/2/21 1:51,8/2/21 2:06,8/2/21 2:21,0:07,0:14,0:15,97,44,71765,Mountain View,TRUE,40.75,0,1.59,0
8/8/21 0:07,8/8/21 0:11,8/8/21 0:30,8/8/21 1:03,0:04,0:18,0:32,207,341,9606,Mountain View,TRUE,51.13,0,2.07,0
8/13/21 1:18,8/13/21 1:22,8/13/21 1:32,8/13/21 2:06,0:03,0:10,0:34,366,96,2352,Palo Alto,TRUE,53.85,0,2.69,0
8/2/21 1:58,8/2/21 2:10,8/2/21 2:16,8/2/21 2:37,0:12,0:06,0:20,50,62,7757,Palo Alto,TRUE,19.59,0,0.98,0
8/2/21 2:04,8/2/21 2:13,8/2/21 2:45,8/2/21 3:02,0:08,0:32,0:16,97,252,2209,Mountain View,TRUE,29.93,0,2.99,0
8/2/21 2:14,8/2/21 2:23,8/2/21 2:33,8/2/21 3:07,0:09,0:10,0:33,265,114,13100,Palo Alto,TRUE,37.37,0,2.88,0
8/2/21 2:47,8/2/21 3:03,8/2/21 3:19,8/2/21 3:44,0:16,0:15,0:25,196,183,77146,San Jose,TRUE,52.73,6,4.29,0
8/4/21 2:21,8/4/21 2:41,8/4/21 2:50,8/4/21 3:28,0:19,0:09,0:37,73,221,38929,Mountain View,TRUE,38.46,0,4.47,0
8/2/21 2:58,8/2/21 2:58,8/2/21 3:12,8/2/21 3:32,0:00,0:13,0:19,79,63,14374,Palo Alto,TRUE,23.84,0,0.82,0
8/2/21 3:25,8/2/21 3:27,8/2/21 3:32,8/2/21 4:00,0:02,0:04,0:28,90,68,50635,Palo Alto,TRUE,23.4,0,0.8,0
8/2/21 3:50,8/2/21 3:53,8/2/21 4:05,8/2/21 4:26,0:02,0:12,0:20,216,62,7012,Palo Alto,TRUE,33.19,0,1.66,0
8/23/21 0:10,8/23/21 0:10,8/23/21 0:35,8/23/21 0:50,0:00,0:24,0:15,137,83,12833,Palo Alto,TRUE,51.08,0,6.21,0
8/23/21 0:54,8/23/21 0:55,8/23/21 1:07,8/23/21 1:33,0:00,0:12,0:25,206,84,14738,Palo Alto,TRUE,55.7,0,2.79,0
